StockCode,units,sales_value,revenue_share,cumulative_share,ABC
22252,457,533.63,8.452513220636389e-05,0.9491804439189656,B
22071,144,533.6,8.452038031091912e-05,0.9492649642992765,B
23418,262,533.52,8.450770858973307e-05,0.9493494720078662,B
85130D,526,533.3199999999999,8.447602928676795e-05,0.949433948037153,B
23123,672,532.92,8.441267068083773e-05,0.9495183607078338,B
22091,910,531.83,8.424001847967789e-05,0.9496026007263135,B
84665,89,529.55,8.387887442587559e-05,0.9496864796007394,B
22521,614,528.14,8.365553533997156e-05,0.9497701351360793,B
21643,389,528.02,8.363652775819249e-05,0.9498537716638376,B
21125,419,527.38,8.353515398870413e-05,0.9499373068178263,B
20686,158,527.02,8.347813124336693e-05,0.9500207849490696,C
35646,355,525.92,8.33038950770588e-05,0.9501040888441467,C
10002,609,525.48,8.323420061053557e-05,0.9501873230447572,C
21397,1060,525.35,8.321360906360825e-05,0.9502705366538208,C
21775,391,524.7,8.311065132897164e-05,0.9503536473051497,C
20785,14,523.3000000000001,8.288889620821586e-05,0.9504365362013579,C
22761,20,523.18,8.286988862643677e-05,0.9505194060899844,C
22514,244,521.6700000000001,8.26307098890502e-05,0.9506020367998734,C
21504,1272,521.16,8.254992766648914e-05,0.95068458672754,C
22785,75,520.33,8.241845855918393e-05,0.9507670051860991,C
84913B,137,519.71,8.23202527199921e-05,0.9508493254388192,C
85016,547,519.47,8.228223755643395e-05,0.9509316076763756,C
21617,200,518.53,8.213334483249792e-05,0.9510137410212082,C
23403,132,517.26,8.193218125866947e-05,0.9510956732024668,C
20839,379,516.27,8.177536870899215e-05,0.9511774485711758,C
22444,393,515.69,8.168349873039334e-05,0.9512591320699062,C
21262,144,515.1600000000001,8.159954857753579e-05,0.9513407316184838,C
84535B,797,515.11,8.159162875179451e-05,0.9514223232472355,C
17129F,544,515.0799999999999,8.158687685634972e-05,0.9515039101240919,C
84519B,302,512.77,8.12209809071027e-05,0.951585131104999,C
22403,991,512.22,8.113386282394864e-05,0.9516662649678229,C
22565,557,511.66999999999996,8.104674474079457e-05,0.9517473117125637,C
23025,230,511.2,8.097229837882657e-05,0.9518282840109424,C
23550,1255,511.1,8.095645872734401e-05,0.9519092404696697,C
84748,186,510.67,8.088834822596902e-05,0.9519901288178957,C
20902,97,508.8,8.059214674324522e-05,0.952070720964639,C
22233,438,508.03999999999996,8.047176539197778e-05,0.9521511927300309,C
22786,77,507.19,8.033712835437606e-05,0.9522315298583853,C
21707,112,506.99,8.030544905141095e-05,0.9523118353074368,C
22533,1453,506.51,8.022941872429468e-05,0.9523920647261611,C
23017,43,505.1,8.000607963839064e-05,0.9524720708057995,C
23271,624,503.67999999999995,7.978115658733834e-05,0.9525518519623869,C
21620,219,503.11,7.969087057388778e-05,0.9526315428329608,C
85032A,521,502.43000000000006,7.95831609438064e-05,0.9527111259939046,C
85078,1377,500.81,7.932655858978899e-05,0.9527904525524944,C
35241,99,500.25,7.923785654148668e-05,0.9528696904090359,C
22336,1447,499.95000000000005,7.919033758703902e-05,0.952948880746623,C
21455,592,498.97999999999996,7.903669296765821e-05,0.9530279174395906,C
23180,92,497.97,7.88767124876844e-05,0.9531067941520782,C
23022,266,497.6,7.881810577719895e-05,0.9531856122578554,C
22103,268,497.03999999999996,7.872940372889663e-05,0.9532643416615842,C
35809A,420,496.78,7.868822063504198e-05,0.9533430298822193,C
22099,829,496.33000000000004,7.861694220337048e-05,0.9534216468244227,C
21446,354,496.04,7.857100721407107e-05,0.9535002178316367,C
21064,87,496.03000000000003,7.856942324892282e-05,0.9535787872548857,C
22400,900,495.86,7.854249584140246e-05,0.953657329750727,C
84819,363,495.39,7.846804947943445e-05,0.9537357978002065,C
22535,1351,495.18,7.843478621132108e-05,0.9538142325864177,C
22837,89,494.87,7.838568329172516e-05,0.9538926182697095,C
85232D,97,493.41,7.815442438007985e-05,0.9539707726940896,C
20702,115,492.79,7.8056218540888e-05,0.9540488289126304,C
84558A,170,492.0,7.79310852941758e-05,0.9541267599979246,C
21654,974,491.96000000000004,7.792474943358279e-05,0.9542046847473582,C
84659A,207,491.8,7.78994059912107e-05,0.9542825841533494,C
20840,428,490.68,7.772200189460607e-05,0.954360306155244,C
23545,1205,490.1,7.763013191600724e-05,0.95443793628716,C
20866,442,487.03,7.714385461549276e-05,0.9545150801417756,C
85025C,302,486.14,7.700288171729802e-05,0.9545920830234929,C
21468,127,486.06,7.699020999611198e-05,0.9546690732334889,C
22482,414,485.86,7.695853069314686e-05,0.954746031764182,C
21682,92,485.46000000000004,7.689517208721664e-05,0.9548229269362692,C
46776F,115,484.95,7.68143898646556e-05,0.9548997413261339,C
22130,571,484.68999999999994,7.677320677080094e-05,0.9549765145329047,C
21292,663,484.46999999999997,7.673835953753933e-05,0.9550532528924423,C
21636,624,484.2,7.669559247853643e-05,0.9551299484849208,C
21784,42,483.82,7.663540180290272e-05,0.9552065838867237,C
21270,46,483.47,7.657996302271378e-05,0.9552831638497464,C
22248,548,483.24,7.654353182430389e-05,0.9553597073815707,C
21742,80,482.51,7.642790236848123e-05,0.9554361352839392,C
23434,478,481.54,7.627425774910045e-05,0.9555124095416884,C
21680,542,481.01,7.619030759624288e-05,0.9555885998492846,C
22594,559,480.72999999999996,7.614595657209173e-05,0.9556647458058567,C
23373,607,480.16999999999996,7.605725452378941e-05,0.9557408030603805,C
35923,778,479.92,7.601765539508303e-05,0.9558168207157756,C
84816,12,479.40000000000003,7.593528920737374e-05,0.9558927560049829,C
22862,103,478.87,7.58513390545162e-05,0.9559686073440374,C
22261,530,478.58,7.580540406521678e-05,0.9560444127481027,C
20767,190,478.46,7.578639648343771e-05,0.9561201991445861,C
72800E,188,477.23,7.559156877020227e-05,0.9561957907133564,C
22068,205,477.08,7.556780929297843e-05,0.9562713585226493,C
20996,1998,476.74,7.551395447793775e-05,0.9563468724771272,C
22709,1200,476.0,7.539674105696683e-05,0.9564222692181842,C
22546,1230,475.85999999999996,7.537456554489125e-05,0.956497643783729,C
85173,277,474.42999999999995,7.514805852869069e-05,0.9565727918422577,C
79302M,166,474.02,7.508311595761222e-05,0.9566478749582153,C
72232,2493,473.67,7.502767717742328e-05,0.9567229026353927,C
21162,793,473.45,7.499282994416164e-05,0.9567978954653369,C
22861,275,473.42999999999995,7.498966201386514e-05,0.9568728851273508,C
84569D,408,472.21999999999997,7.47980022309262e-05,0.9569476831295818,C
85071B,820,472.16,7.478849844003668e-05,0.9570224716280218,C
22446,168,471.94,7.475365120677505e-05,0.9570972252792286,C
85170C,262,471.72,7.471880397351344e-05,0.957171944083202,C
21925,377,471.25,7.464435761154542e-05,0.9572465884408136,C
21158,836,470.29999999999995,7.449388092246112e-05,0.9573210823217361,C
22731,385,469.95,7.443844214227218e-05,0.9573955207638783,C
22806,156,469.40000000000003,7.435132405911814e-05,0.9574698720879374,C
21695,155,468.61000000000007,7.422619081240595e-05,0.9575440982787499,C
21454,554,467.46,7.404403482035654e-05,0.9576181423135702,C
23139,348,466.91999999999996,7.395850070235074e-05,0.9576921008142726,C
21983,1489,466.71,7.392523743423737e-05,0.9577660260517068,C
23437,369,466.09,7.382703159504552e-05,0.9578398530833019,C
21709,104,465.86,7.379060039663564e-05,0.9579136436836985,C
22515,219,465.11000000000007,7.367180301051649e-05,0.957987315486709,C
23070,109,464.77000000000004,7.361794819547579e-05,0.9580609334349045,C
35471D,808,464.19,7.352607821687696e-05,0.9581344595131214,C
21926,377,463.65,7.344054409887116e-05,0.9582079000572202,C
23072,31,462.26,7.322037294326363e-05,0.9582811204301634,C
22615,1552,461.41999999999996,7.308731987081015e-05,0.9583542077500342,C
21883,1115,461.15000000000003,7.304455281180726e-05,0.958427252302846,C
85017B,863,460.56,7.295109886806018e-05,0.958500203401714,C
22324,211,460.42999999999995,7.293050732113285e-05,0.9585731339090352,C
21642,1300,459.87999999999994,7.284338923797878e-05,0.9586459772982732,C
23325,282,459.85999999999996,7.284022130768228e-05,0.9587188175195809,C
22260,451,458.22999999999996,7.258203498851662e-05,0.9587913995545694,C
22098,810,457.76,7.25075886265486e-05,0.9588639071431959,C
23019,59,457.15000000000003,7.241096675250501e-05,0.9589363181099484,C
21191,208,456.31,7.227791368005154e-05,0.9590085960236284,C
21809,779,456.12,7.224781834223469e-05,0.9590808438419707,C
21812,88,455.85,7.220505128323179e-05,0.9591530488932539,C
21634,925,455.7,7.218129180600795e-05,0.9592252301850599,C
21677,522,454.52,7.199438391851379e-05,0.9592972245689784,C
22481,488,454.1,7.192785738228705e-05,0.9593691524263607,C
21613,151,453.9700000000001,7.190726583535975e-05,0.9594410596921961,C
21823,663,453.93999999999994,7.190251393991496e-05,0.959512962206136,C
21813,98,453.62,7.185182705517078e-05,0.9595848140331912,C
21865,210,453.57000000000005,7.184390722942952e-05,0.9596566579404207,C
22571,513,451.32,7.148751507107199e-05,0.9597281454554917,C
23221,518,449.93999999999994,7.126892788061271e-05,0.9597994143833722,C
23401,69,449.88,7.12594240897232e-05,0.9598706738074619,C
21684,601,449.74,7.123724857764761e-05,0.9599419110560395,C
22825,57,448.99,7.111845119152844e-05,0.9600130295072311,C
85032B,491,448.62,7.105984448104298e-05,0.9600840893517122,C
85049F,355,448.59,7.105509258559821e-05,0.9601551444442978,C
22308,144,448.33,7.101390949174357e-05,0.9602261583537895,C
22717,1034,447.61,7.089986400106916e-05,0.9602970582177907,C
75131,427,447.46999999999997,7.087768848899358e-05,0.9603679359062797,C
35965,324,447.01,7.080482609217383e-05,0.9604387407323718,C
21426,182,446.58000000000004,7.073671559079885e-05,0.9605094774479626,C
23402,117,446.17,7.067177301972037e-05,0.9605801492209822,C
21287,1056,443.04,7.017599192831635e-05,0.9606503252129105,C
23392,223,442.15000000000003,7.003501903012161e-05,0.9607203602319406,C
85093,652,442.06,7.00207633437873e-05,0.9607903809952845,C
22359,137,441.19000000000005,6.988295837588907e-05,0.9608602639536603,C
20956,321,441.18,6.988137441074082e-05,0.9609301453280711,C
22313,143,438.55000000000007,6.94647915767496e-05,0.9609996101196479,C
20998,163,438.09000000000003,6.939192917992983e-05,0.9610690020488278,C
22217,285,437.57,6.930956299222053e-05,0.9611383116118201,C
23406,65,437.3,6.926679593321763e-05,0.9612075784077533,C
85231G,523,436.75,6.917967785006358e-05,0.9612767580856033,C
21251,147,436.49000000000007,6.913849475620894e-05,0.9613458965803595,C
90209C,242,436.38,6.912107113957812e-05,0.9614150176514991,C
85032D,591,435.97,6.905612856849965e-05,0.9614840737800675,C
35004C,87,435.75000000000006,6.902128133523803e-05,0.9615530950614027,C
22269,526,434.21,6.877735070240665e-05,0.9616218724121052,C
84817,437,433.86,6.87219119222177e-05,0.9616905943240274,C
85032C,428,432.35,6.848273318483111e-05,0.9617590770572122,C
37475,47,431.46,6.834176028663636e-05,0.9618274188174988,C
23547,1025,430.5,6.818969963240383e-05,0.9618956085171312,C
84313B,119,430.37,6.81691080854765e-05,0.9619637776252167,C
22069,136,430.25,6.815010050369744e-05,0.9620319277257203,C
79066K,486,429.63,6.805189466450558e-05,0.9620999796203848,C
85035C,166,427.94,6.778420455445039e-05,0.9621677638249393,C
20716,371,427.08,6.764798355170041e-05,0.962235411808491,C
21277,19,426.78,6.760046459725274e-05,0.9623030122730883,C
21641,1138,426.68999999999994,6.758620891091843e-05,0.9623705984819992,C
21067,273,426.47,6.755136167765682e-05,0.9624381498436769,C
22232,445,425.98999999999995,6.747533135054054e-05,0.9625056251750275,C
23055,68,425.0,6.731851880086324e-05,0.9625729436938283,C
72803A,100,425.0,6.731851880086324e-05,0.9626402622126291,C
85169C,408,424.94,6.730901500997371e-05,0.9627075712276391,C
22152,932,424.11,6.71775459026685e-05,0.9627747487735417,C
22093,892,424.01000000000005,6.716170625118594e-05,0.962841910479793,C
22272,150,423.3,6.70492447256598e-05,0.9629089597245186,C
22310,217,421.91999999999996,6.68306575352005e-05,0.9629757903820538,C
21054,47,420.65,6.662949396137205e-05,0.9630424198760152,C
21581,192,420.04,6.653287208732846e-05,0.9631089527481026,C
20748,31,419.67,6.6474265376843e-05,0.9631754270134795,C
22116,396,419.13,6.63887312588372e-05,0.9632418157447383,C
85194S,827,418.87,6.634754816498256e-05,0.9633081632929034,C
21318,694,418.36,6.626676594242153e-05,0.9633744300588458,C
23380,1142,417.78,6.617489596382269e-05,0.9634406049548097,C
85130C,456,417.54,6.613688080026456e-05,0.9635067418356099,C
23338,202,417.32000000000005,6.610203356700295e-05,0.963572843869177,C
22162,133,417.22,6.608619391552039e-05,0.9636389300630925,C
21059,484,417.15999999999997,6.607669012463085e-05,0.9637050067532171,C
22591,122,416.78,6.601649944899713e-05,0.9637710232526662,C
20803,832,416.56,6.598165221573551e-05,0.9638370049048819,C
85071A,682,415.72,6.584859914328205e-05,0.9639028535040252,C
84581,110,415.32,6.578524053735182e-05,0.9639686387445625,C
84754,324,415.2,6.576623295557275e-05,0.9640344049775181,C
22593,462,413.84999999999997,6.555239766055824e-05,0.9640999573751787,C
22023,929,411.97,6.52546122126862e-05,0.9641652119873915,C
22448,119,411.77000000000004,6.522293290972108e-05,0.9642304349203011,C
85035A,93,411.40999999999997,6.516591016438387e-05,0.9642956008304655,C
23216,365,411.37,6.515957430379085e-05,0.9643607604047693,C
23504,329,411.25,6.514056672201178e-05,0.9644259009714913,C
84951A,348,411.15,6.512472707052923e-05,0.9644910256985618,C
20707,426,410.96999999999997,6.509621569786063e-05,0.9645561219142597,C
21656,205,410.90999999999997,6.508671190697108e-05,0.9646212086261666,C
77101A,374,410.69,6.505186467370948e-05,0.9646862604908404,C
20735,432,410.04999999999995,6.49504909042211e-05,0.9647512109817447,C
21810,615,408.5,6.47049763062415e-05,0.9648159159580509,C
85104,158,408.5,6.47049763062415e-05,0.9648806209343572,C
22067,239,408.46999999999997,6.470022441079672e-05,0.9649453211587681,C
20966,321,408.12,6.464478563060778e-05,0.9650099659443987,C
22586,464,407.65999999999997,6.457192323378802e-05,0.9650745378676325,C
23335,204,406.34000000000003,6.436283983421829e-05,0.9651389007074668,C
21194,332,406.15000000000003,6.433274449640142e-05,0.9652032334519631,C
23419,190,405.88,6.428997743739852e-05,0.9652675234294005,C
22753,467,405.71,6.426305002987818e-05,0.9653317864794304,C
20832,782,405.03999999999996,6.415692436494505e-05,0.9653959434037953,C
22266,890,404.76,6.41125733407939e-05,0.9654600559771361,C
85177,545,404.63,6.409198179386658e-05,0.96552414795893,C
22299,294,403.85,6.396843251230263e-05,0.9655881163914424,C
90154,55,403.85,6.396843251230263e-05,0.9656520848239547,C
21088,1591,403.43,6.39019059760759e-05,0.9657159867299308,C
21261,124,402.20000000000005,6.370707826284047e-05,0.9657796938081936,C
22127,331,402.15999999999997,6.370074240224743e-05,0.9658433945505959,C
22277,185,400.47,6.343305229219225e-05,0.965906827602888,C
85034B,146,399.46,6.327307181221842e-05,0.9659701006747002,C
23046,59,398.99,6.319862545025042e-05,0.9660332993001505,C
21253,84,398.8,6.316853011243355e-05,0.9660964678302629,C
85161,27,397.92,6.302914117938706e-05,0.9661594969714423,C
17012B,340,397.41999999999996,6.294994292197428e-05,0.9662224469143643,C
85163A,52,397.38,6.294360706138126e-05,0.9662853905214257,C
23423,102,397.34000000000003,6.293727120078824e-05,0.9663483277926265,C
21417,160,396.90000000000003,6.286757673426499e-05,0.9664111953693607,C
21317,64,396.86,6.286124087367197e-05,0.9664740566102343,C
21187,231,396.15,6.274877934814582e-05,0.9665368053895825,C
21618,174,396.13,6.27456114178493e-05,0.9665995510010004,C
84687,60,395.48,6.26426536832127e-05,0.9666621936546835,C
22735,239,395.06,6.257612714698597e-05,0.9667247697818305,C
85019B,287,394.68,6.251593647135225e-05,0.9667872857183019,C
84951B,304,394.59999999999997,6.25032647501662e-05,0.9668497889830521,C
22280,394,394.47999999999996,6.248425716838712e-05,0.9669122732402204,C
84849B,220,392.74,6.220864723259065e-05,0.966974481887453,C
22229,470,392.53999999999996,6.217696792962554e-05,0.9670366588553827,C
90062,31,392.28000000000003,6.21357848357709e-05,0.9670987946402185,C
22575,200,392.18,6.211994518428835e-05,0.9671609145854028,C
23136,105,391.97,6.208668191617498e-05,0.967223001267319,C
21615,200,391.90999999999997,6.207717812528543e-05,0.9672850784454442,C
22579,803,391.36999999999995,6.199164400727963e-05,0.9673470700894515,C
22756,300,391.15,6.195679677401801e-05,0.9674090268862255,C
20903,76,391.05,6.194095712253546e-05,0.9674709678433481,C
20831,150,390.81,6.190294195897732e-05,0.967532870785307,C
85199S,805,390.55,6.186175886512269e-05,0.9675947325441722,C
23559,197,390.12,6.17936483637477e-05,0.967656526192536,C
22187,161,390.09,6.178889646830292e-05,0.9677183150890043,C
35637A,153,389.89,6.175721716533781e-05,0.9677800723061697,C
22953,311,389.61,6.171286614118665e-05,0.9678417851723109,C
21802,915,388.34,6.151170256735819e-05,0.9679032968748783,C
21576,176,386.84,6.127410779511985e-05,0.9679645709826734,C
22256,286,385.38,6.104284888347453e-05,0.9680256138315568,C
21128,47,385.03000000000003,6.098741010328559e-05,0.9680866012416601,C
22393,177,384.21,6.085752496112862e-05,0.9681474587666212,C
22820,646,383.6,6.076090308708504e-05,0.9682082196697083,C
84976,445,383.15000000000003,6.068962465541354e-05,0.9682689092943637,C
23027,183,382.69,6.061676225859377e-05,0.9683295260566223,C
17084R,1872,382.32,6.0558155548108314e-05,0.9683900842121703,C
17021,1423,382.26,6.054865175721878e-05,0.9684506328639275,C
84919,58,381.78000000000003,6.047262143010252e-05,0.9685111054853576,C
22587,426,381.71999999999997,6.0463117639212974e-05,0.9685715686029968,C
84086C,138,381.57000000000005,6.043935816198916e-05,0.9686320079611588,C
23069,60,381.21,6.0382335416651944e-05,0.9686923902965754,C
22707,907,380.94,6.0339568357649043e-05,0.968752729864933,C
23376,1035,380.89,6.0331648531907765e-05,0.9688130615134649,C
18007,5809,380.61,6.028729750775661e-05,0.9688733488109726,C
22543,1000,380.34999999999997,6.0246114413901956e-05,0.9689335949253866,C
22057,261,380.25,6.0230274762419405e-05,0.968993825200149,C
85019A,282,380.13,6.021126718064034e-05,0.9690540364673296,C
23040,66,379.5,6.0111477376300234e-05,0.9691141479447059,C
23042,56,379.04,6.0038614979480484e-05,0.9691741865596853,C
84625A,360,376.4,5.962044818034099e-05,0.9692338070078657,C
84520B,409,375.4,5.9462051665515434e-05,0.9692932690595312,C
84598,1424,374.49,5.931791083702418e-05,0.9693525869703682,C
85125,81,374.37,5.929890325524511e-05,0.9694118858736235,C
21743,118,374.34000000000003,5.929415135980035e-05,0.9694711800249832,C
22597,546,374.34,5.929415135980034e-05,0.969530474176343,C
22050,925,372.5,5.9002701772521315e-05,0.9695894768781155,C
20668,2832,372.13,5.8944095062035856e-05,0.9696484209731775,C
20770,154,371.51,5.884588922284401e-05,0.9697072668624004,C
46776B,87,370.87,5.874451545335565e-05,0.9697660113778538,C
22517,176,370.75000000000006,5.872550787157659e-05,0.9698247368857253,C
21820,71,370.29,5.865264547475683e-05,0.9698833895312001,C
21650,1603,369.6,5.854335187952719e-05,0.9699419328830796,C
22451,116,369.40000000000003,5.851167257656208e-05,0.9700004445556561,C
22856,237,369.29,5.849424895993126e-05,0.9700589388046161,C
85034C,137,369.29,5.849424895993126e-05,0.9701174330535761,C
22106,66,369.12,5.846732155241092e-05,0.9701759003751286,C
20838,304,368.2,5.83215967587714e-05,0.9702342219718874,C
85208,200,366.5,5.805232268356795e-05,0.9702922742945709,C
21675,419,365.65,5.791768564596622e-05,0.9703501919802169,C
22420,797,364.42,5.7722857932730786e-05,0.9704079148381496,C
71279,121,364.39000000000004,5.771810603728602e-05,0.9704656329441869,C
21320,197,364.22,5.7691178629765677e-05,0.9705233241228166,C
84707A,42,363.82,5.7627820023835445e-05,0.9705809519428404,C
21159,634,363.73999999999995,5.761514830264939e-05,0.970638567091143,C
20830,118,363.59000000000003,5.759138882542557e-05,0.9706961584799685,C
22450,109,362.75,5.7458335752972094e-05,0.9707536168157215,C
21972,248,362.53999999999996,5.7425072484858725e-05,0.9708110418882063,C
85131B,433,362.46999999999997,5.741398472882093e-05,0.9708684558729351,C
21061,383,362.45,5.741081679852443e-05,0.9709258666897337,C
35653,135,362.3,5.73870573213006e-05,0.970983253747055,C
22516,170,362.21000000000004,5.73728016349663e-05,0.97104062654869,C
82613D,457,361.05,5.7189061677768643e-05,0.9710978156103677,C
22255,350,360.71,5.713520686272795e-05,0.9711549508172304,C
82613B,375,360.34,5.707660015224249e-05,0.9712120274173826,C
84632,6,359.70000000000005,5.6975226382754145e-05,0.9712690026437653,C
22818,849,359.64,5.69657225918646e-05,0.9713259683663571,C
21635,266,356.21000000000004,5.642242254601294e-05,0.9713823907889031,C
82095,68,356.11,5.6406582894530374e-05,0.9714387973717976,C
22154,786,355.17,5.625769017059435e-05,0.9714950550619682,C
84917,124,353.0,5.591396973342288e-05,0.9715509690317016,C
22216,338,352.86,5.58917942213473e-05,0.971606860825923,C
22096,847,351.51,5.567795892633279e-05,0.9716625387848493,C
21063,405,351.41999999999996,5.5663703239998487e-05,0.9717182024880893,C
21710,78,351.38,5.5657367379405474e-05,0.9717738598554687,C
22566,391,351.07,5.560826445980955e-05,0.9718294681199285,C
21219,300,350.99,5.559559273862351e-05,0.9718850637126671,C
85203,772,349.47,5.5354830036088655e-05,0.9719404185427032,C
48189,21,349.22999999999996,5.531681487253051e-05,0.9719957353575758,C
22097,699,349.21000000000004,5.5313646942234014e-05,0.972051049004518,C
84352,21,347.95,5.51140673335538e-05,0.9721061630718516,C
84563B,96,347.94,5.511248336840555e-05,0.97216127555522,C
47310M,254,347.18,5.499210201713812e-05,0.9722162676572371,C
20733,425,346.13,5.482578567657128e-05,0.9722710934429137,C
46776A,82,346.12,5.4824201711423025e-05,0.9723259176446252,C
23060,161,345.13,5.466738916174572e-05,0.9723805850337869,C
85035B,122,345.03999999999996,5.4653133475411415e-05,0.9724352381672623,C
22495,112,344.6,5.458343900888818e-05,0.9724898216062712,C
85199L,490,344.42,5.4554927636219575e-05,0.9725443765339074,C
21003,58,344.21999999999997,5.452324833325445e-05,0.9725988997822406,C
21374,231,343.59,5.442345852891435e-05,0.9726533232407695,C
22618,36,343.18,5.435851595783588e-05,0.9727076817567273,C
22396,590,342.89,5.431258096853646e-05,0.9727619943376958,C
23381,955,342.65,5.4274565804978325e-05,0.9728162689035008,C
85231B,409,341.44,5.40829060220394e-05,0.9728703518095229,C
84920,92,340.95,5.4005291729774874e-05,0.9729243571012526,C
22153,792,340.43,5.3922925542065585e-05,0.9729782800267947,C
21365,272,340.2,5.3886494343655704e-05,0.9730321665211383,C
84563A,90,339.36,5.3753441271202235e-05,0.9730859199624096,C
21062,399,339.22999999999996,5.3732849724274904e-05,0.9731396528121339,C
22600,375,337.62,5.347783133540576e-05,0.9731931306434692,C
21202,268,337.56,5.3468327544516226e-05,0.9732465989710137,C
84625C,351,336.39,5.328300362217032e-05,0.9732998819746359,C
23435,361,335.53000000000003,5.314678261942034e-05,0.9733530287572554,C
90149,52,335.28000000000003,5.3107183490713954e-05,0.9734061359407461,C
84923,81,335.17,5.3089759874083137e-05,0.9734592257006202,C
85232A,68,334.83000000000004,5.303590505904245e-05,0.9735122616056792,C
21070,259,334.32,5.295512283648141e-05,0.9735652167285156,C
20764,85,333.59000000000003,5.283949338065876e-05,0.9736180562218962,C
37476,33,333.03,5.2750791332356435e-05,0.9736708070132286,C
21580,140,332.84999999999997,5.272227995968783e-05,0.9737235292931883,C
85036B,124,332.57,5.267792893553668e-05,0.9737762072221238,C
20619,193,332.37,5.264624963257157e-05,0.9738288534717563,C
21867,248,330.9,5.2413406755777987e-05,0.9738812668785121,C
85213,839,330.71,5.238331141796113e-05,0.9739336501899301,C
22603,397,330.55,5.235796797558905e-05,0.9739860081579056,C
20681,95,329.03,5.211720527305419e-05,0.9740381253631787,C
72817,277,328.61,5.205067873682746e-05,0.9740901760419155,C
22647,476,328.59999999999997,5.2049094771679195e-05,0.9741422251366871,C
82613C,387,328.36,5.2011079608121074e-05,0.9741942362162953,C
84974,33,328.34999999999997,5.200949564297281e-05,0.9742462457119383,C
90209B,171,328.21000000000004,5.1987320130897244e-05,0.9742982330320692,C
90200D,78,327.44,5.186535481448155e-05,0.9743500983868837,C
23413,61,327.39000000000004,5.185743498874028e-05,0.9744019558218724,C
22447,106,326.8,5.176398104499319e-05,0.9744537198029174,C
22265,482,326.56,5.172596588143506e-05,0.9745054457687988,C
22703,162,326.45,5.170854226480425e-05,0.9745571543110636,C
84663A,237,325.99,5.163567986798449e-05,0.9746087899909316,C
20704,84,325.64,5.1580241087795544e-05,0.9746603702320193,C
23023,207,325.62999999999994,5.157865712264728e-05,0.974711948889142,C
23548,775,325.5,5.155806557571997e-05,0.9747635069547178,C
20766,85,324.66,5.14250125032665e-05,0.974814931967221,C
16219,2256,324.41999999999996,5.138699733970836e-05,0.9748663189645608,C
21356,273,323.15999999999997,5.118741773102815e-05,0.9749175063822918,C
16259,3336,323.04,5.116841014924909e-05,0.9749686747924411,C
47563A,178,323.04,5.116841014924909e-05,0.9750198432025904,C
85071C,495,322.99,5.116049032350781e-05,0.9750710036929139,C
47367B,97,322.75,5.112247515994967e-05,0.9751221261680738,C
23016,41,322.65999999999997,5.110821947361537e-05,0.9751732343875474,C
21472,84,322.42,5.107020431005724e-05,0.9752243045918575,C
20761,80,322.26,5.104486086768515e-05,0.9752753494527252,C
20700,70,321.08,5.085795298019099e-05,0.9753262074057054,C
20934,51,320.67,5.079301040911251e-05,0.9753770004161145,C
35971,256,320.24,5.072489990773752e-05,0.9754277253160223,C
22306,273,319.65000000000003,5.0631445963990444e-05,0.9754783567619862,C
84806B,227,319.54999999999995,5.061560631250787e-05,0.9755289723682987,C
84674,133,319.27000000000004,5.057125528835673e-05,0.9755795436235871,C
85180B,135,319.27,5.057125528835672e-05,0.9756301148788755,C
21640,299,318.91999999999996,5.051581650816777e-05,0.9756806306953837,C
22695,209,318.78999999999996,5.049522496124045e-05,0.9757311259203449,C
23409,84,318.71,5.0482553240054404e-05,0.975781608473585,C
35598D,465,318.54,5.045562583253407e-05,0.9758320640994175,C
84638,48,317.6,5.030673310859804e-05,0.975882370832526,C
21638,146,316.75,5.017209607099631e-05,0.975932542928597,C
35915C,315,316.46,5.012616108169689e-05,0.9759826690896787,C
21630,27,316.37,5.01119053953626e-05,0.9760327809950741,C
21562,272,315.36,4.995192491538878e-05,0.9760827329199895,C
21591,252,315.0,4.989490217005158e-05,0.9761326278221595,C
21421,272,314.68000000000006,4.984421528530741e-05,0.9761824720374448,C
21632,50,313.58000000000004,4.966997911899929e-05,0.9762321420165638,C
21002,91,312.64,4.952108639506325e-05,0.9762816631029589,C
21818,489,312.39,4.9481487266356864e-05,0.9763311445902253,C
21415,137,312.06,4.942921641646443e-05,0.9763805738066418,C
84006,332,311.9,4.940387297409234e-05,0.9764299776796159,C
72816,260,311.59999999999997,4.935635401964467e-05,0.9764793340336355,C
23021,72,311.22,4.929616334401096e-05,0.9765286301969796,C
85135C,39,310.73,4.921854905174644e-05,0.9765778487460313,C
22048,775,309.5,4.9023721338511e-05,0.9766268724673698,C
21629,31,309.17,4.8971450488618566e-05,0.9766758439178584,C
22230,585,309.09,4.8958778767432514e-05,0.9767248026966259,C
23551,774,308.02,4.878929449656916e-05,0.9767735919911225,C
20856,186,307.74,4.874494347241801e-05,0.9768223369345949,C
23549,730,306.6,4.856437144551687e-05,0.9768709013060404,C
21366,66,306.34,4.852318835166222e-05,0.9769194244943921,C
72799E,101,304.89000000000004,4.829351340516517e-05,0.9769677180077972,C
84820,135,304.05,4.8160460332711694e-05,0.97701587846813,C
79030D,550,303.13,4.801473553907217e-05,0.977063893203669,C
35598B,363,301.73,4.7792980418316396e-05,0.9771116861840874,C
